start,end,survey_type,survey_id,survey_version,interviewer,interviewer_Org,country,community,sex,gear_handline,gear_spear,gear_traps,gear_gill_net,gear_mobile_net,gear_stationary_line,gear_other,other_gear,boat_status,boat_length_m,boat_material,boat_motorized,boat_power,comment,tech_smartphone,tech_maps,tech_socialmedia,tech_other,tech_no_tech,other_tech,fishtech_vhf,fishtech_fishfinder,fishtech_survcam,fishtech_catchapp,fishtech_vesseltrack,fishtech_gps,fishtech_other,fishtech_none,other_fishtech,text_vms,positive_tracking_tech_one,positive_tracking_tech_two,negative_tracking_tech_one,negative_tracking_tech_two,choice,package_nopackage,wtp_1,wtp_2,wtp_3,wtp_4,wtr_1,wtr_2,wtr_3,wtr_4,tracking_negative,tracking_positive,design_a,design_b,design_c,design_d,design_e,design_f,design_g,design_h,design_i,text_vms_adoption,target_species_one,target_species_two,target_species_three,fraction_personal,fraction_neighbor,fraction_local_trade,fraction_export,fraction_other,other_fraction,fishing_organization,fishing_org_type,other_type,fishing_org_role,other_role,fishing_org_members,access_target_species,other_access,restriction_gear,restriction_size,restriction_season,restriction_spacial,restriction_quota,restriction_other,restriction_none,other_restriction,enforcement_community_members,enforcement_village_leader,enforcement_village_gov,enforcement_provincial_gov,enforcement_national_gov,enforcement_none,enforcement_other,other_enforcement,enforcement_interval,other_interval,punishment_severity,mpa,fishery_problem_one,fishery_problem_two,fishery_problem_three,fishery_solution_one,fishery_solution_two,fishery_solution_three,rank_one,rank_two,rank_three,rank_four,catch_trends,opinion_a,opinion_b,opinion_c,opinion_d,opinion_e,opinion_f,opinion_g,opinion_h,opinion_i,trust_a,trust_b,trust_c,trust_d,trust_e,trust_f,trust_g,trust_h,trust_i,trust_j,trust_k,trust_l,satisfaction_a,satisfaction_b,satisfaction_c,age,years_fishing,education,other_education,income,income_fishing,income_expenses,photo,last_comments
2019-09-03T19:44:51.669-04,2019-09-03T20:08:42.247-04,D,5020,16,JS,Bren,MEX,PSC,M,1,0,0,1,1,0,1,Buceo,share_collective,7,fg,y,y,,1,1,1,0,0,,1,0,0,0,0,1,1,0,Zanahoria,,,,,,2,0,,,,,y,,,,,,0,1,1,0,0,0,1,0,0,,Camaron,Generosa,Almeja Catarina,,,,,100,Empresa congeladora obimar,y,cooperative,,partner,,8,permit_holders,,1,,1,0,,,0,,0,0,0,0,1,0,1,Comite mirmbros comunidades,every_week,,moderate,n,Sobeeexplotacion,Falta de vigilancia,,,,,pollution,iuu,corruption,weather,decline_high,3,2,4,4,3,4,4,4,3,3,3,2,3,2,3,4,3,,3,3,2,0,0,0,47,20,other,Preparatoria,15000,100,30,,Velez
2019-09-03T20:16:06.034-04,2019-09-03T20:34:44.046-04,D,5021,14,JS,Bren,MEX,PSC,M,1,0,1,0,1,0,1,Buceo,share_employee,8,fg,y,y,,1,1,1,0,0,,1,1,0,0,0,1,0,0,,,,,,,1,1,y,y,y,y,,,,,,,0,0,1,1,0,0,1,0,0,,Camaron,Almeja Catarina,Chilua o generosa,0,,,,,,y,cooperative,,apprentice,,,permit_holders,,1,,1,0,,,0,,0,0,0,0,1,0,0,,,,weak,n,Corrupcion,Pesca ilegal,,,,,pollution,iuu,corruption,weather,improve_low,4,2,4,4,4,2,4,4,4,4,4,2,3,3,3,3,5,3,3,3,3,0,0,0,19,5,other,Preparatoria,12000,100,50,,
2019-09-02T09:17:51.828-06,2019-09-02T09:51:39.026-06,D,5024,14,JS,Bren,MEX,PSC,M,1,0,0,1,0,0,0,,own,8,fg,y,y,,1,0,1,0,0,,1,1,0,0,0,1,1,0,Zanahoria la pude a companero,,,,,,1,0,,,,,n,n,n,n,,,1,0,1,0,0,1,0,0,0,,"Escama. Pierna, estacuda, verdillo",Camaron,Almeja,5,,95,,,,y,cooperative,,director,,11,permit_holders,,1,,1,0,,,0,,1,0,0,0,1,0,0,Persona asignada para mismos socios,every_week,,none,n,,,,,,,corruption,iuu,pollution,weather,no_change,2,4,4,4,4,4,2,4,4,2,3,2,2,3,2,3,3,,3,2,3,0,0,3,43,25,other,Prepa,7000,100,40,,Jose Luis
2019-09-06T10:11:04.366-06:00,2019-09-06T10:54:22.796-06:00,D,5038,16,JS,Bren,MEX,PSC,M,1,0,1,1,1,1,1,"Buceo, Churupera o red de arrastre gemelas. Chinchorro. Chango. Atarraya lomera",share_employee,8,fg,y,y,,1,1,1,0,0,,1,1,0,0,0,1,0,0,,,,,,,2,1,y,y,y,n,,,,,,,1,1,0,0,0,1,0,0,0,,Escama,Almeja Catarina,Camaron,,,,,100,Comprador fijo a ensenada sinaloa etc por mexico,y,cooperative,,apprentice,,8,permit_holders,,1,,1,0,,,0,,0,0,0,0,1,0,0,,every_week,,moderate,n,Guaterismo,Areas protegidas mangles etc,Turismo contaminacion basura,,,,iuu,corruption,pollution,weather,no_change,4,4,2,5,5,5,5,4,1,4,4,3,1,2,4,4,4,4,3,3,3,5,4,1,19,6,other,Prepa,12000,100,30,1567788848827.jpg,Ernesto (Chamaco con zurdo y pulga)
2019-09-06T11:26:44.591-06:00,2019-09-06T12:07:13.203-06:00,D,5040,7,JS,Bren,MEX,PSC,M,1,0,1,1,1,0,0,,own,7,fg,y,y,,1,0,0,0,0,,1,1,0,0,0,1,1,0,Zanahoria,,,,,,1,1,y,y,y,y,,,,,,,1,1,0,0,0,1,0,0,0,,Escama,Camaron,Generosa,,,,,100,2-3 compradores que viven aca y lo llevan a guadalajara los cabos Tijuana ensenada,y,cooperative,,partner,,16,permit_holders,,1,,1,0,,,0,,0,0,0,0,1,0,0,,once_month,,moderate,n,Guaterismo. Personas fuera de la ley en su tiempo. Mucha gente,,,,,,corruption,pollution,iuu,weather,decline_high,4,3,4,5,5,4,2,2,4,2,3,1,1,1,1,2,4,4,2,2,2,0,0,4,53,34,other,Prepa,60000,45,45,,Zurdo
2019-09-06T19:27:04.260-04:00,2019-09-06T19:46:57.533-04:00,D,5042,5,JS,Bren,MEX,PSC,M,0,0,0,1,1,0,1,Buceo,own,7,fg,y,n,,1,0,1,0,0,,1,1,0,0,0,1,0,0,,,,,,,2,1,y,y,y,y,,,,,,,1,1,0,0,0,0,1,0,0,,Camaron,Almeja Catarina,Langosta,,,,,100,Mejor postor 5 o 6,y,cooperative,,partner,,10,permit_holders,,1,,1,0,,,0,,1,0,0,0,1,0,0,,every_week,,weak,n,Contaminacion,Sobreexplotacion,,Vigilancia,Vigilancia,,iuu,pollution,corruption,weather,decline_low,4,2,4,4,5,5,2,4,3,2,1,2,1,2,4,4,4,4,2,3,2,0,0,0,27,7,other,Preparatoria,33000,100,40,,
2019-09-09T10:47:44.992-06:00,2019-09-09T11:29:54.844-06:00,D,5045,4,JS,Bren,MEX,PSC,M,1,0,1,1,1,0,1,"Buceo, Chinchorro chango ",share_employee,8,fg,y,y,,1,0,1,0,0,,1,1,0,0,0,1,1,0,Zanahoria no usa,,,,,,1,1,y,y,y,y,,,,,,,0,1,1,0,1,0,0,0,0,,Almeja Catarina,Manta lenguado,Camaron,,,,,100,Un solo comprador local,n,,,,,,permit_holders,,1,,1,0,,,0,,0,0,0,0,1,0,0,,every_week,,weak,n,Guaterismo,,,Mas severa la vigilancia cumplir reglas,,,pollution,iuu,corruption,weather,no_change,3,2,4,5,4,4,4,5,3,4,2,2,2,2,3,3,3,2,2,2,2,0,3,0,19,2,other,Prepa,15000,85,,1568048671310.jpg,Fernando hijo joel
2019-09-09T14:46:00.813-06:00,2019-09-09T15:22:20.106-06:00,D,5046,10,JS,Bren,MEX,PSC,M,0,0,0,1,1,0,1,Buceo,share_collective,8,fg,y,y,,1,1,1,1,0,,1,1,0,0,0,1,0,0,,,,,,,2,1,y,y,y,y,,,,,,,1,0,0,0,1,1,0,0,0,,Almeja Catarina,Generosa,Escama,,,,,100,Un comprador local,y,cooperative,,partner,,12,permit_holders,De la zona y de especie,0,1,1,0,0,0,0,,0,0,0,0,1,0,0,,every_week,,moderate,n,,,,,,,corruption,pollution,iuu,weather,improve_low,4,3,3,5,5,5,2,4,5,4,2,2,1,1,3,3,4,4,4,4,2,0,0,4,20,4,other,Prepa,20000,70,30,,Jered
2019-09-13T10:37:41.095-06:00,2019-09-13T11:00:38.913-06:00,D,6001,1,JS,Bren,MEX,ALT,M,0,0,1,1,1,0,0,Chango (trawl nets),own,7,fg,y,y,,1,0,1,0,0,,0,0,0,0,0,1,1,0,Zanahoria. Cuadrito tracker (preguntar juandiego),,,,,,2,1,y,y,n,,,,,,,,0,0,0,0,0,1,1,1,0,,Camaron,Jaiba,Escama,,,,,100,Cooperativa entrega a faitrade,y,cooperative,,partner,,26,other,Socios de cooperativa,1,0,1,1,0,1,0,Medida de malla,1,0,0,0,1,0,0,"community leaders, cooperative leaders, maybe mafia? ",other,Diario,strong,y,Pesca ilegal,Granjas camaroneras,,Aumebtar vigilancia,,,pollution,iuu,corruption,weather,no_change,5,2,4,4,4,4,4,5,4,4,3,4,4,4,4,3,3,3,4,4,3,4,0,0,27,13,other,Prepa,6000,100,20,,
2019-09-13T11:01:04.209-06:00,2019-09-13T11:17:20.994-06:00,D,6002,3,JS,Bren,MEX,ALT,M,0,0,0,1,1,0,0,,own,7,fg,y,y,,1,1,1,0,0,,1,1,0,0,1,1,1,0,Zanahoria. Pds.,PDS,,,,,2,1,y,y,y,y,,,,,,,1,1,0,0,1,0,0,0,0,,Camaron,Jaiba,Escama,,,,,100,Cooperativa vdnxe,y,cooperative,,partner,,18,other,Coopefativa,1,0,1,1,0,0,0,,1,0,0,0,1,0,0,,other,Diario,weak,y,Malandrines chinchorro ilegal,,,Vigilancia,,,pollution,iuu,corruption,weather,decline_low,4,1,2,4,4,4,2,1,4,4,2,4,4,2,4,4,2,4,4,4,4,0,0,0,25,5,other,Prepa,15000,100,50,,
2019-09-13T12:31:37.302-06:00,2019-09-13T12:52:14.853-06:00,D,6006,1,JS,Bren,MEX,ALT,M,0,0,0,0,1,0,0,,own,7,fg,y,y,,1,1,1,0,0,,0,0,0,0,1,1,1,0,Zanahoria ya no. Pds.,PDS,,,,,2,0,,,,,n,n,n,n,,,1,0,0,0,0,0,1,0,1,,Camaron,Escama,Almeja,,,,,100,Cooperativa,y,cooperative,,partner,,26,other,Socios,1,0,1,1,0,1,0,3cms pesca de bahias,0,0,0,0,1,0,0,,every_week,,moderate,y,Pesca furtiva,Granjas camaroneras,,Vigilancia,,,iuu,corruption,pollution,weather,no_change,4,3,4,5,4,2,4,4,3,4,2,4,4,2,4,4,4,4,4,2,4,4,4,4,33,10,other,Prepa,13000,100,25,,
2019-09-14T15:05:40.421-06:00,2019-09-14T15:18:42.995-06:00,D,6014,5,JS,Bren,MEX,ALT,M,1,0,1,0,1,0,0,,own,7,fg,y,y,,1,0,1,0,0,,0,0,0,0,1,1,1,0,Zanahoria,PDS,No sabe,,,,2,1,y,y,y,y,,,,,,,0,1,1,0,0,0,0,0,1,,Camaron,Jaiba,Almeja,,,,,100,Cooperativa,y,cooperative,,partner,,96,,,1,1,1,1,0,0,0,,0,0,0,0,1,0,0,,every_week,Diario (During the off season),moderate,y,Trafico ilegal pesca en veda,,,,,,iuu,pollution,corruption,weather,no_change,4,2,4,4,4,4,5,4,5,5,3,4,2,1,4,4,4,4,4,4,4,5,4,4,35,15,other,Prepa,8000,50,30,,
2019-09-14T17:46:08.978-06:00,2019-09-14T18:02:19.390-06:00,D,6017,4,JS,Bren,MEX,ALT,M,0,0,1,1,1,0,0,,own,8,fg,y,n,,1,0,1,0,0,,0,0,0,0,1,0,1,0,Zanahoria no usa,PDS,,,"Se tropieza, estorbo",,1,0,,,,,n,n,n,n,Estorbo en panga,Rescate,1,0,0,0,0,0,1,0,1,,Camaron,Jaiba,Pargo,,,,,100,Cooperativa,y,cooperative,,partner,,96,,,1,1,1,1,0,0,0,,0,0,0,0,1,0,0,,every_week,Diario (During the off season),severe,y,Chinchorro ilegal jaibero camaronero,,,Vigilancia,,,iuu,corruption,weather,pollution,no_change,5,3,4,4,4,4,5,4,4,4,3,3,2,2,4,3,3,2,3,3,2,0,0,3,25,6,other,Prepa,6000,100,20,,
2019-09-17T17:43:25.040-06:00,2019-09-17T17:59:35.139-06:00,D,6028,11,JS,Bren,MEX,ALT,M,1,0,0,1,1,0,1,Buceo,own,7,fg,y,n,,1,1,1,0,0,,0,0,0,0,1,1,0,0,,PDS,Camaron donde se pesca,,,,1,1,y,n,,,,,,,,,1,0,0,0,1,0,1,0,0,,Camaron,Almeja,Escama,,,,,100,Coop,y,cooperative,,partner,,25,,,1,1,1,1,0,0,0,,1,0,0,0,1,0,0,,every_week,Diario (During the off season),strong,y,Pesca ilegal,Guaterismo coyotes,,,,,pollution,iuu,weather,corruption,decline_low,5,2,4,4,1,1,2,2,4,3,3,4,2,3,4,4,4,3,4,4,3,0,0,0,44,25,other,Prepa,10000,100,20,1568764769027.jpg,
2019-09-17T18:29:16.190-06:00,2019-09-17T18:44:22.346-06:00,D,6030,15,JS,Bren,MEX,ALT,M,1,0,1,0,1,0,0,Chango (trawl nets),share_employee,8,fg,y,y,,1,1,1,0,0,,0,0,0,0,0,1,1,0,Zanahoria,,,,,,1,1,y,n,,,,,,,,,1,1,0,0,0,0,0,0,1,,Camaron,Escama,Almeja,5,,,,95,Coop,y,cooperative,,partner,,25,,,1,1,1,1,0,0,0,,1,0,0,0,1,0,0,,every_week,Diario (During the off season),moderate,y,Pesca furtiva anticipada con chinchorro en la noche,,,Mas vigilancia. Chequeo en embarcadero,,,iuu,corruption,pollution,weather,decline_high,4,2,3,5,2,2,3,3,4,4,3,5,3,3,3,3,4,3,3,3,3,0,4,4,31,7,other,Preparatoria,9000,100,40,,
2019-09-17T18:47:31.183-06:00,2019-09-17T19:06:06.126-06:00,D,6031,8,JS,Bren,MEX,ALT,M,1,0,0,0,1,0,0,Chango (trawl nets),own,7,fg,y,y,,1,0,1,0,0,,0,0,0,0,1,1,1,0,Zanahoria usa,PDS,Ampara frente a Empresa. Certificacion,,,,2,1,y,y,n,,,,,,,,1,0,0,0,0,1,0,0,1,,Camaron,Escama,Almeja,,,,,100,Coop,y,cooperative,,partner,,27,,,1,1,1,1,0,0,0,,1,0,0,0,1,0,0,,every_week,Diario (During the off season),strong,y,Coyotes que compran camaron ilegal,,,Gobiermo deberia frenar,,,iuu,pollution,corruption,weather,no_change,4,2,3,4,4,2,4,4,4,4,2,4,3,4,3,3,4,4,4,4,4,4,4,4,39,20,other,Preparatoria,9000,100,40,,
2019-09-17T19:08:09.663-06:00,2019-09-17T19:28:28.482-06:00,D,6032,5,JS,Bren,MEX,ALT,M,1,0,0,1,1,0,0,,own,7,fg,y,y,,1,0,1,0,0,,0,0,0,0,1,1,1,0,Zanahoria pa Mar abierto,PDS,Certficacion,,,,2,1,y,y,n,,,,,,,,1,0,0,0,0,1,1,0,0,,Camaron,Escama,Almeja,,,,,100,Coop,y,cooperative,,partner,,,,,1,1,1,1,0,0,0,,1,0,0,0,1,0,0,,every_week,Diario (During the off season),weak,y,Granjas de camaron,,,,,,corruption,iuu,pollution,weather,no_change,4,2,2,4,2,2,4,4,4,3,4,4,1,1,4,,,,4,4,2,0,3,3,44,23,other,Preparatoria,9000,100,30,1568770097702.jpg,Motor de 90
2019-09-19T18:44:35.130-06:00,2019-09-19T19:25:08.262-06:00,D,6038,11,JS,Bren,MEX,TTN,M,1,0,0,1,1,0,1,"Buceo, Surupera",own,8,fg,y,y,,1,1,1,0,0,,0,0,0,0,1,1,1,0,Zanahoria solo mar abierto solo 1 mes del año,PDS,Demostrar donde se pesco el origen,Cursos fair trade buenas practicas y 6%,,,1,1,y,n,,,,,,,,Radio onda corta,1,0,0,0,0,1,0,0,0,,Camaron,Almeja,Caracol,,,,,100,Coop,y,cooperative,,director,,26,,,1,,1,0,,,0,,0,0,0,0,1,0,0,,every_week,,weak,y,Pesca en veda guaterismo,Sobreexplotacion,,,,,iuu,pollution,corruption,weather,no_change,5,4,4,4,2,2,4,4,4,4,4,3,3,3,4,4,4,4,4,4,3,4,4,4,45,26,other,Prepa,15000,100,35,,
2019-09-21T11:13:53.501-06:00,2019-09-21T11:43:40.158-06:00,D,6039,13,JS,Bren,MEX,ALT,M,1,0,1,1,1,0,0,Surupera chango chinchorro,own,7,fg,y,n,,1,1,1,0,0,,0,0,0,0,0,0,1,0,Zanahoria no usa,,,,,,2,0,,,,,y,,,,,,1,1,0,0,0,0,1,0,0,,Camaron,Escama,Jaiba,,,,,100,Coop,y,cooperative,,partner,,54,,,1,1,1,1,0,0,0,,1,0,0,0,1,0,0,,every_week,Diario (During the off season),strong,y,Ilegal,Granjas que les quitan larva,,,,,weather,iuu,pollution,corruption,no_change,4,2,2,4,2,2,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,,,,52,32,other,Prepa,10000,100,30,,
2019-09-21T15:04:57.379-06:00,2019-09-21T15:32:04.476-06:00,D,6041,15,JS,Bren,MEX,ALT,M,1,0,0,1,1,0,0,Chango (trawl nets),share_employee,7,fg,y,y,,1,0,1,0,0,,0,0,0,0,1,1,1,0,Sonda peso y mecate,PDS,Rastreo en caso de perderse. Mal tiempo,,,,1,1,y,n,,,,,,,,,0,1,0,0,0,0,1,0,1,,Camaron,Escama,Jaiba,,,,,100,Coop,n,,,,,,other,Los q pagan matricula permiso de trabaj en coops.,1,1,1,1,0,0,0,,0,0,0,0,1,0,0,,other,En veda todas las semanas,moderate,y,No dejan crecer el producto la misma gente,,,Respetar veda y talla,,,pollution,iuu,corruption,weather,no_change,5,2,2,4,2,2,4,4,4,4,2,2,1,1,4,,,,4,2,1,0,0,4,18,2,other,Prepa,7000,50,0,,No gasta en pesca pq gana un sueldo
2019-08-30T19:29:13.169-06,2019-08-31T08:11:04.850-06,D,5002,6,JS,Bren,MEX,PSC,M,0,0,0,1,0,0,0,,own,7,fg,y,y,,1,1,0,0,0,,1,1,0,0,0,1,0,0,Compas. Boton de emergency,,,,,,2,1,y,y,n,,,,,,,,0,0,1,0,1,0,1,0,0,,Camaron,Escama,Almeja Chocolate,,,0,0,100,Processing plant,y,cooperative,,director,,9,permit_holders,Cooperative,1,0,1,0,0,0,0,Permiso,0,0,0,0,1,0,0,,every_week,,moderate,n,Vigilancia no hacen bien su trabajo,Permisos Tardan demasiado en renovar etc,,Interceptora  marin,No cobrar impueatoa x pernisos queen no Esta trabajando,,iuu,pollution,corruption,weather,no_change,4,1,4,5,5,5,4,4,4,5,3,5,3,3,3,3,3,,3,3,3,0,0,0,59,42,primary,,150000,100,45,,Inocente - Income entered for a good month for shrimp season.  Max value.
2019-08-31T08:53:07.165-06,2019-08-31T10:49:32.027-06,D,5004,5,JS,Bren,MEX,PSC,M,1,0,0,1,1,0,1,Buceo,own,8,fg,y,y,,1,1,0,0,0,,1,1,0,0,0,1,0,1,SOS.  Zanahoria,,,,,,2,1,y,y,y,n,,,,,,,0,0,0,0,1,1,1,0,0,,Camaron,Almeja Catarina,Escama,,,100,,,,y,cooperative,,director,,8,permit_holders,Socios,1,1,1,0,0,0,0,,0,0,0,0,1,0,0,Conapesca,every_week,,moderate,n,Guaterismo.  Pesca de products me veda,,,Gobierno.  Armada.  Conbatir con autoridad,,,corruption,iuu,pollution,weather,decline_low,3,1,3,5,5,5,5,5,3,2,2,5,2,2,3,4,4,4,4,4,4,4,4,4,57,32,primary,,25000,100,15,,Amado
2019-08-31T11:02:11.218-06,2019-08-31T13:57:21.889-06,D,5005,8,JS,Bren,MEX,PSC,M,0,0,1,1,0,0,0,,own,7,fg,y,y,,1,1,1,0,0,,1,1,0,0,0,1,1,0,Zanahoria,,,,,,1,1,y,n,,,,,,,,,0,0,1,0,0,0,0,0,1,,Escama,Camaron,Almeja Catarina,20,,80,0,,,y,cooperative,,partner,,20,permit_holders,Socio,1,1,1,0,0,0,0,2 need Al a?o,1,0,0,0,0,0,0,Federacion,every_week,,moderate,n,Basura,Barcos sardineros depredadores,,,,,corruption,iuu,pollution,weather,decline_high,4,2,3,4,4,4,4,4,4,3,3,1,3,3,5,5,,3,3,3,3,3,3,3,39,28,primary,,15000,100,60,,Would pay 300
2019-09-01T12:21:28.884-06,2019-09-01T13:17:39.936-06,D,5007,4,JS,Bren,MEX,PSC,M,1,0,1,1,1,1,0,Suripera,own,7,fg,y,y,,1,0,1,0,0,,1,1,0,0,0,1,1,0,Zanahoria,,,,,,1,1,y,n,,,,,,,,,1,0,0,0,0,0,1,0,1,Certficiacion de las aguas. Exportaciobes. Producto limpio e inocuo.,Botete pofferfish,Camaron,Generosa,,,,100,,Botete nacional.,y,cooperative,,director,,8,permit_holders,Del sector de bahia magdalrna,1,1,1,0,0,0,0,Malla 3,0,0,0,0,1,0,1,Marinos,every_week,,moderate,n,Prsca ilrgal,,,Gobierno tiene el poder de hacrrlo. No puedrn rllod pq rs peligroso,,,corruption,iuu,weather,pollution,decline_low,4,2,4,5,5,5,5,4,4,1,1,1,2,2,2,2,2,2,2,2,2,0,0,4,65,58,primary,,115000,90,30,,Martin flores
2019-09-01T13:50:21.172-06,2019-09-01T14:27:00.813-06,D,5008,2,JS*,Bren,MEX,PSC,M,1,0,1,0,0,1,0,,own,8,fg,y,y,,1,1,1,0,0,,1,1,0,0,0,1,1,0,Zanahoria,,,,,,1,1,y,n,,,,,,,,,1,1,0,0,0,0,1,0,0,,Pierna,Estacudo,Rocot,,,100,,,En playa,y,cooperative,,director,,17,permit_holders,Permiso,1,,1,0,,,0,Tempradas naturales. Mismo mercado marca tamano minimo,0,0,0,0,1,0,0,Marina,few_year,,none,n,Revision que no se permta aextranjrrod ni otros estados a pesca,Que no se restrinja a nosotros,Mayir vigilsncia para rexdes en aareecufes,,,,iuu,pollution,weather,corruption,no_change,4,4,2,5,5,5,5,4,4,5,4,4,4,4,4,4,2,2,4,4,3,0,0,4,64,52,primary,,8000,100,30,,
2019-09-02T11:02:31.086-06,2019-09-02T12:18:12.325-06,D,5010,11,JS,Bren,MEX,PSC,M,1,0,0,1,1,1,0,,own,8,fg,y,y,,1,1,1,0,0,,1,1,0,0,0,1,1,0,Zanahoria,,,,,,1,1,y,y,y,n,,,,,,,1,0,0,0,1,1,0,0,0,,Camaron,Escama,Almeja Catarina,,,100,,,Exporta todo,y,cooperative,,partner,,7,permit_holders,Para el sector y especie,1,1,1,0,0,0,0,Malla de 1.5,0,0,0,0,1,0,0,,every_week,,none,n,Pecs ilegal,Regularizacion de coops,Mas interes vigilancia gobierno,,,,corruption,iuu,pollution,weather,decline_low,2,2,2,4,4,4,4,3,4,4,2,2,1,1,1,1,1,1,1,1,3,2,2,2,42,30,primary,,30000,100,30,,Norberto
2019-09-02T13:38:41.223-06,2019-09-02T15:21:25.805-06,D,5012,13,JS*,Bren,MEX,PSC,M,0,0,0,1,1,0,0,,share_collective,8,fg,y,y,,1,1,0,0,0,,1,1,0,0,0,1,1,0,Zanahoria,,,,,,1,1,y,n,,,,,,,,,0,0,1,0,0,0,1,0,1,,Camaron,Escama,Molusci,,,,100,,,y,cooperative,,partner,,8,permit_holders,,1,,1,0,,,0,,0,0,0,0,1,0,0,,once_month,,moderate,n,Vigilancia pesca ilegsl,,,,,,iuu,weather,corruption,pollution,decline_low,4,2,4,4,4,4,4,3,2,3,2,2,3,2,,,4,,1,3,4,0,4,2,52,15,primary,,8000,100,50,,
2019-09-04T11:31:42.641-06:00,2019-09-04T12:38:24.369-06:00,D,5026,1,JS,Bren,MEX,PSC,M,1,0,1,0,1,0,0,,own,9,fg,y,y,,1,0,0,0,0,,1,1,0,0,0,1,1,0,Zanahoria,,,,,,2,1,y,y,y,y,,,,,,,1,0,0,1,0,0,0,0,1,,Camaron,Pierna,Lenguado,,,100,,,Mejor postor,y,cooperative,,director,,8,permit_holders,Del area,1,0,1,0,0,0,0,,1,0,0,0,1,0,0,,every_week,,moderate,n,Pesca ilegal,Mal repartidos los permisos a no pescadores,,Permisos a los legales,,,pollution,corruption,iuu,weather,no_change,4,1,4,4,4,3,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,0,0,4,60,45,primary,,30000,100,50,,Manuel de Jesus Zamora
2019-09-04T14:58:06.071-06:00,2019-09-04T15:20:13.507-06:00,D,5028,5,JS,Bren,MEX,PSC,M,0,0,1,0,1,0,1,Buceo,own,8,fg,y,y,,1,1,1,0,0,,1,1,0,0,0,1,1,0,Zanahoria. No usa por estorbo,,,,,,2,1,y,n,,,,,,,,,0,0,0,1,0,0,1,0,1,,Camaron,Almeja Catarina,Generosa,,,0,,100,Comprador para exportacion,y,cooperative,,director,,12,permit_holders,Cooperativa,1,0,1,0,0,0,0,,1,0,0,0,1,0,0,Pdte de vigilancia,every_week,Diario,moderate,n,Pesca furtiva,,,,,,pollution,corruption,iuu,weather,decline_high,4,2,3,5,5,5,3,4,4,4,3,2,1,1,4,3,4,3,2,2,2,0,5,3,43,27,primary,,15000,60,50,,
2019-09-04T16:00:24.309-06:00,2019-09-04T16:47:31.124-06:00,D,5030,11,JS*,Bren,MEX,PSC,M,1,0,1,1,1,0,1,Buceo,own,8,fg,y,y,,1,1,1,0,0,,1,1,0,0,0,1,1,0,Zanahoria. Dejo de cargar,,,,,,1,1,y,y,y,y,,,,,,,0,0,0,0,1,0,1,0,1,,Camaron,Almeja Catarina,Escama,,,,,100,Venta local para exportar,y,cooperative,,partner,,23,permit_holders,"Permiso bahia magdalena y bahia almejoa, esteros",1,0,1,0,0,0,0,,0,0,0,0,1,0,0,"Conapesca y marina, semar",every_week,,none,n,Sobreexplotacion,No respetar tallas,,Parar al comprador que es uno vs muchos que sacan,,,pollution,iuu,corruption,weather,no_change,3,4,4,4,5,2,5,4,4,5,4,2,2,2,5,5,4,4,4,4,4,0,0,0,50,30,primary,,8000,100,50,,
2019-09-05T12:47:18.809-06:00,2019-09-05T13:16:34.060-06:00,D,5033,12,JS*,Bren,MEX,PSC,M,1,0,0,1,1,0,0,,own,6,fg,y,y,,1,1,1,0,0,,0,0,0,0,0,1,1,0,Zanahoria,,,,,,1,1,y,y,n,,,,,,,,1,0,0,0,0,0,0,0,0,,Escama,Camaron,Almeja Catarina,,,,,100,Comprador local,n,,,,,,permit_holders,,1,,1,0,,,0,,0,0,0,0,1,0,0,,other,Hace 10 dias no salen,weak,n,Poca vigilancia. Sobreexplotacion. Miro qe todos van y yo voy.,,,,,,pollution,corruption,iuu,weather,decline_high,4,2,4,4,4,4,2,4,2,4,2,2,1,4,4,4,4,2,4,4,4,,,,45,35,primary,,12000,100,15,1567710986745.jpg,
2019-09-05T13:20:10.203-06:00,2019-09-05T13:57:43.259-06:00,D,5034,8,JS*,Bren,MEX,PSC,F,0,0,0,1,1,0,0,Chango (trawl nets),own,8,fg,y,y,,1,0,0,0,0,,0,0,0,0,0,1,0,0,,,,,,,2,1,y,y,n,,,,,,,,1,0,0,0,0,0,0,1,1,,Escama,Camaron,Generosa,,20,,0,80,Compradores de afuera loscabos la pax,y,cooperative,,director,,6,permit_holders,,1,,1,0,,,0,,0,0,0,0,1,0,0,,every_week,,moderate,n,Atoramiento de permisos,,,,,,corruption,pollution,iuu,weather,decline_high,4,2,4,4,4,2,4,2,4,5,5,2,2,1,4,,4,,3,4,3,,,,63,42,primary,,10000,100,30,1567712951702.jpg,
