"start","end","survey_type","survey_id","survey_version","country","community","sex","interviewer","interviewer_Org","gear_handline","gear_spear","gear_traps","gear_gillnet","gear_mobilenet","gear_statline","gear_buceo","gear_other","other_gear","boat_status","boat_material","boat_motorized","boat_power","boat_length","comment","tech_smartphone","tech_maps","tech_socialmedia","tech_other","tech_none","other_tech","fishtech_vhf","fishtech_fishfinder","fishtech_survcam","fishtech_catchapp","fishtech_gps","fishtech_vesseltrack","fishtech_other","fishtech_none","other_fishtech","text_vms","positive_tracking_tech_one","positive_tracking_tech_two","negative_tracking_tech_one","negative_tracking_tech_two","choice","package_nopackage","wtp_1","wtp_2","wtp_3","wtp_4","wtr_1","wtr_2","wtr_3","wtr_4","tracking_positive","tracking_negative","vms_adoption_text","vms_design_a","vms_design_b","vms_design_c","vms_design_d","vms_design_e","vms_design_f","vms_design_g","vms_design_h","vms_design_i","target_species_one","target_species_two","target_species_three","fraction_personal","fraction_neighbor","fraction_local_trade","fraction_export","fraction_other","other_fraction","fishing_organization","fishing_org_type","other_type","fishing_org_role","other_role","fishing_org_members","access_target_species","other_access","restriction_gear","restriction_size","restriction_season","restriction_spacial","restriction_quota","restriction_other","restriction_none","other_restriction","enforcement_community_members","enforcement_village_leader","enforcement_village_gov","enforcement_provincial_gov","enforcement_national_gov","enforcement_none","enforcement_other","other_enforcement","enforcement_interval","other_interval","punishment_severity","mpa","fishery_problem_one","fishery_problem_two","fishery_problem_three","fishery_solution_one","fishery_solution_two","fishery_solution_three","rank_one","rank_two","rank_three","rank_four","catch_trends","opinion_a","opinion_b","opinion_c","opinion_d","opinion_e","opinion_f","opinion_g","opinion_h","opinion_i","trust_a","trust_b","trust_c","trust_d","trust_e","trust_f","trust_g","trust_h","trust_i","trust_j","trust_k","trust_l","satisfaction_a","satisfaction_b","satisfaction_c","age","years_fishing","education","other_education","income","income_fishing","income_expenses","photo","last_comments"
2019-07-04 03:23:16,2019-07-04 03:41:35,"data",3033,1,"IND","MAK","male","RR","GFW",0,0,1,0,0,0,0,0,NA,"own","wood","yes","yes",8,NA,1,1,0,"0",0,NA,0,0,0,0,0,1,0,0,NA,"GPS garmin 10","Menandai posisi rajungan yang pernah didapat","Menandai posisi kapal dan karang","Tidak ada","Tidak ada",2,"package_chosen","yes","yes","no",NA,NA,NA,NA,NA,"Lebig detail mengetahui lokasi dan membuat nelayan aman","Tidak ada","Mau, karena aktivitas melaut yg berhari hari sehingga butuh keselamatan dengan mengetahui posisi",0,0,1,1,1,0,0,0,0,"Rajungan","Ikan kerapu","Kakap merah",0,0,100,0,0,NA,"no",NA,NA,NA,NA,NA,"anyone_with_a_",NA,1,0,0,0,0,0,0,NA,0,0,0,1,1,0,0,NA,"few_year",NA,"strong","no","Bajak laut","Cuaca","Nelayan pemakai trawl","Patroli petugas keamanan","Berjangkar d tengah laut","Menghindar dan cari tempat lain","iuu","weather","trash_pollutin","corruption","low_improve","strongly_agree","disagree","agree","disagree","disagree","agree","agree","strongly_agree","neutral","trust_entirely","somewhat_trust","neutral","somewhat_trust","somewhat_trust","somewhat_trust","somewhat_trust","neutral","neutral","somewhat_trust","somewhat_trust","neutral","neutral","neutral","neutral",48,35,"some_hs",NA,2e+07,100,40,"1562211669403.jpg","Secara umum nelayan sangat butuh teknologi pelacakan karena ekstrimnya pekerjaan dan lamanya waktu melaut"
2019-07-04 03:42:07,2019-07-04 04:05:14,"data",3034,2,"IND","MAK","male","RR","GFW",0,0,0,0,0,0,0,1,"Jaring angkat","own","wood","yes","yes",8,NA,1,0,0,"0",0,NA,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,1,"no_package",NA,NA,NA,NA,"no","no","no","no","Mengetahui posisi dan aman","Tidak ada","Tidak mau, karena area penangkapan saya sangat dekat pantai, jd tidak terlalu bermanfaat",0,1,1,0,0,0,0,0,0,"Rajungan","Udang","Ikan patik",0,0,100,0,0,NA,"yes","cooperative",NA,"partner",NA,30,"there_are_no_r",NA,0,0,0,0,0,0,1,NA,0,0,0,1,1,0,0,NA,"once_month",NA,"strong","no","Sampah","Limbah pabrik","Cuaca","Peraturan ketat mengenai sampah","Aturan ketat mengenai pembuangan limbah terutama di musim hujan","Tidak melaut","trash_pollutin","weather","iuu","corruption","same","agree","disagree","agree","disagree","disagree","disagree","strongly_agree","strongly_agree","neutral","trust_entirely","somewhat_trust","neutral","somewhat_trust","somewhat_trust","somewhat_trust","somewhat_trust","neutral","neutral","somewhat_trust","somewhat_trust","neutral","neutral","neutral","neutral",39,25,"some_hs",NA,3e+06,100,10,"1562213085273.jpg","Tidak memerlukan teknologi pelacakan kapal karena area penangkapan sangat dekat pantai, sekitar 2 km"
2019-07-04 04:06:40,2019-07-04 04:27:27,"data",3035,3,"IND","MAK","male","RR","GFW",0,0,0,0,0,0,0,1,"Jaring angkat","own","wood","yes","yes",8,NA,1,0,0,"0",0,NA,1,1,0,0,0,1,0,0,NA,"Gps","Mengetahui posisi kapal","Mengatur arah jaring","Tidak ada","Tidak ada",2,"no_package",NA,NA,NA,NA,"no","no","no","no","Mengetahui posisi kapal dan amanq","Tidak ada",NA,0,1,1,1,0,0,0,0,0,"Rajungan","Udang",NA,0,0,100,0,0,NA,"no",NA,NA,NA,NA,NA,"there_are_no_r",NA,0,0,0,0,0,0,1,NA,0,0,0,1,1,0,0,NA,"few_year",NA,"none","no","Sampah","Limbah pabrik","Cuaca","Aturan pembuangan sampah sembarangan diperketat","Aturan pembuangan limbah diperketat","Tidak melaut","trash_pollutin","weather","iuu","corruption","low_dec","agree","agree","agree","disagree","disagree","disagree","strongly_agree","strongly_agree","neutral","trust_entirely","somewhat_trust","neutral","somewhat_trust","somewhat_trust","neutral","somewhat_trust","neutral","neutral","somewhat_trust","somewhat_trust","neutral","neutral","neutral","neutral",32,22,"some_hs",NA,3e+06,100,10,"1562214389573.jpg","Nelayan pernah ikut kapal taiwan sehingga familiar terhadap teknologi pelacak kapal.. tetapi untuk kapal yg ia gunakam sekarang, ia merasa tidak membutuhkan teknologi tersebut"
2019-07-04 04:46:14,2019-07-04 05:07:37,"data",3036,3,"IND","MAK","male","RR","GFW",0,0,1,0,0,0,0,0,NA,"own","wood","yes","yes",15,NA,1,1,0,"0",0,NA,1,1,0,0,0,1,0,0,"Solar panel","GPS garmin 10","Mengetahui posisi target","Mengetahui posisi kapal","Tidak ada","Tidak ada",2,"package_chosen","yes","yes","no",NA,NA,NA,NA,NA,"Aman","Tidak ada","Mau, karena butuh keselamatan ketika melaut berhari2",0,0,1,1,1,0,0,1,0,"Rajungan","Ikan kerapu",NA,0,0,100,0,0,NA,"yes","other","Himpunan nelayan","partner",NA,100,"anyone_with_a_",NA,1,0,0,0,0,0,0,NA,0,0,0,1,1,0,0,NA,"few_year",NA,"strong","no","Bajak laut","Nelayan trawl","Cuaca","Perkuat patroli petugas keamanan","Ditegur di tengah laut","Berjangkar di tengah laut","iuu","weather","trash_pollutin","corruption","high_dec","agree","disagree","agree","disagree","disagree","neutral","strongly_agree","strongly_agree","agree","trust_entirely","somewhat_trust","neutral","somewhat_trust","somewhat_trust","somewhat_trust","somewhat_trust","neutral","neutral","somewhat_trust","somewhat_trust","neutral","neutral","neutral","neutral",39,22,"some_hs",NA,2e+07,40,100,"1562216831398.jpg","Nelayan familiar dengan teknologi di atas kapal karena sering menggunakannya untuk melaut"
2019-07-04 06:28:05,2019-07-04 06:35:22,"data",3037,5,"IND","MAK","male","RR","GFW",0,0,1,0,0,0,0,0,"Bubu","share_employee","wood","yes","yes",15,NA,1,1,0,"0",0,NA,1,1,0,0,0,1,0,0,NA,"GPS garmin","Megetahui posisi kapal","Menandai posisi target","Tidak ada","Tidak ada",2,"package_chosen","yes","yes","no",NA,NA,NA,NA,NA,"Aman untuk nelayan","Tidak ada","Mau, karena sangat membutuhkannya jika sedang melaut berhari hari",0,0,1,1,1,0,0,0,0,"Rajungan","Ikan kerapu",NA,0,0,100,0,0,NA,"no",NA,NA,NA,NA,NA,"anyone_with_a_",NA,1,0,0,0,0,0,0,NA,0,0,0,1,1,0,0,NA,"few_year",NA,"strong","no","Bajak laut","Cuaca","Kapal trawl","Patroli petugas keamanan","Berdiam dengan berjangkar","Mengusir","weather","iuu","trash_pollutin","corruption","low_dec","agree","disagree","agree","disagree","disagree","agree","strongly_agree","strongly_agree","neutral","trust_entirely","somewhat_trust","neutral","somewhat_trust","somewhat_trust","neutral","somewhat_trust","neutral","neutral","somewhat_trust","somewhat_trust","neutral","neutral","neutral","neutral",40,21,"some_hs",NA,8e+06,100,15,"1562222102273.jpg","Familiar dengan teknologi pelacakan"
2019-07-04 06:37:54,2019-07-04 06:44:48,"data",3038,6,"IND","MAK","male","RR","GFW",0,0,0,0,0,0,0,1,"Jaring tarik","own","wood","yes","yes",8,NA,1,0,0,"0",0,NA,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,2,"no_package",NA,NA,NA,NA,"no","no","no","no","Mengetahui posisi","Tidak ada","Tidak mau, karena beroperasi di dekat pantai",0,0,1,0,0,0,0,0,0,"Rajungan","Udang",NA,0,0,100,0,0,NA,"no",NA,NA,NA,NA,NA,"there_are_no_r",NA,0,0,0,0,0,0,1,NA,0,0,0,1,1,0,0,NA,"never",NA,"none","no","Sampah","Limbah pabrik","Cuaca","Aturan pembuangan sampah diperketat","Aturan pembuangan limbah diperketat","Tidak melaut","trash_pollutin","weather","iuu","corruption","low_dec","agree","disagree","agree","disagree","disagree","disagree","strongly_agree","strongly_agree","neutral","trust_entirely","somewhat_trust","neutral","somewhat_trust","somewhat_trust","somewhat_trust","somewhat_trust","neutral","neutral","somewhat_trust","somewhat_trust","neutral","neutral","neutral","neutral",35,20,"some_hs",NA,2e+06,100,10,"1562222661431.jpg","Nelayan beroperasi sangat dekat pantai, tidak memerlukan teknologi pelacakan kapal"
2019-07-04 06:45:43,2019-07-04 06:52:45,"data",3039,7,"IND","MAK","male","RR","GFW",NA,NA,NA,NA,NA,NA,0,NA,"Purse seine","share_employee","wood","yes","yes",15,NA,1,0,0,"0",0,NA,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,1,"no_package",NA,NA,NA,NA,"no","no","no","no","Tau posisi dan aman buat nelayan","Tidak ada","Tidak mau, karena operasi tangkap dekat dengan pantai",0,1,1,0,1,0,0,0,0,"Ikan teri","Ikan kembung",NA,0,0,100,0,0,NA,"no",NA,NA,NA,NA,NA,"there_are_no_r",NA,0,0,0,0,0,0,1,NA,0,0,0,1,1,0,0,NA,"few_year",NA,"strong","no","Cuaca","Sampah",NA,"Tidak melaut","Aturan pembuangan sampah diperketat",NA,"weather","trash_pollutin","iuu","corruption","same","agree","disagree","agree","disagree","disagree","disagree","strongly_agree","strongly_agree","neutral","trust_entirely","somewhat_trust","neutral","neutral","somewhat_trust","neutral","somewhat_trust","neutral","neutral","somewhat_trust","somewhat_trust","neutral","satisfied","satisfied","neutral",40,25,"some_hs",NA,2e+06,100,10,"1562223142946.jpg","Melaut dekat pantai, tidak memerlukan teknologi pelacakan"
2019-07-04 07:12:10,2019-07-04 07:21:54,"data",3040,8,"IND","MAK","male","RR","GFW",NA,NA,NA,NA,NA,NA,0,NA,"Jaring tarik","own","wood","yes","yes",7,NA,1,0,0,"0",0,NA,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,2,"no_package",NA,NA,NA,NA,"no","no","no","no","Tau posisi","Tidak ada","Tidak, karena wilayah penangkapan sangat dekat pantai",0,0,1,0,0,0,0,0,0,"Rajungan","Udang",NA,0,0,100,0,0,NA,"no",NA,NA,NA,NA,NA,"there_are_no_r",NA,0,0,0,0,0,0,1,NA,0,0,0,0,1,0,0,NA,"never",NA,"strong","no","Hujan","Angin kencang",NA,"Tidak melaut","Tidak melaut",NA,"weather","trash_pollutin","iuu","corruption","high_dec","agree","disagree","agree","disagree","disagree","disagree","strongly_agree","strongly_agree","neutral","trust_entirely","somewhat_trust","neutral","somewhat_trust","somewhat_trust","neutral","somewhat_trust","neutral","somewhat_trust","somewhat_trust","somewhat_trust","neutral","neutral","neutral","neutral",39,25,"some_hs",NA,4e+06,100,20,"1562224891361.jpg","Mereka tidak memerlukan teknologi pelacakan karena tidak lama di laut"
2019-07-04 07:30:55,2019-07-04 07:43:09,"data",3041,9,"IND","MAK","male","RR","GFW",NA,NA,NA,NA,NA,NA,0,NA,"Purse seine","share_employee","wood","yes","yes",15,NA,1,0,0,"0",0,NA,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,1,"package_chosen","yes","no",NA,NA,NA,NA,NA,NA,"Mengetahui posisi dan aman bagi nelayan","Tidak",NA,0,1,1,1,1,0,0,0,0,"Ikan teri",NA,NA,0,0,100,0,0,NA,"yes","other","Himpunan nelayan","partner",NA,300,"anyone_with_a_",NA,1,0,0,0,0,0,0,NA,0,0,0,1,1,0,0,NA,"few_year",NA,"strong","no","Pendangkalan di muara dekat pelabuhan","Sampah","Cuaca","Pengerukan","Pelarangan pembuangan sampah sembarangan","Tidak melaut","weather","trash_pollutin","iuu","corruption","high_dec","agree","disagree","strongly_agree","disagree","disagree","disagree","strongly_agree","strongly_agree","agree","trust_entirely","somewhat_trust","somewhat_trust","somewhat_trust","somewhat_trust","neutral","somewhat_trust","neutral","neutral","somewhat_trust","somewhat_trust","neutral","neutral","neutral","neutral",40,25,"some_hs",NA,2500000,100,20,"1562226176018.jpg",NA
2019-07-04 07:44:49,2019-07-04 07:58:09,"data",3042,10,"IND","MAK","male","RR","GFW",0,0,0,0,0,0,0,1,"Purse seine","own","wood","yes","yes",12,NA,1,0,0,"0",0,NA,1,1,0,0,0,1,0,0,NA,"GPS garmin 10","Mengetahui posisi ikan","Mengetahui posisi kapal","Tidak ada","Tidak ada",2,"package_chosen","yes","yes","no",NA,NA,NA,NA,NA,"Aman buat nelayan","Tidak ada","Mau, karena aman buat nelayan",0,1,1,1,1,0,0,0,0,"Ikan teri","Ikan kembung","Ikan tenggiri",0,0,100,0,0,NA,"yes",NA,"Himpunan nelayan","partner",NA,300,"anyone_with_a_",NA,1,0,0,0,0,0,0,NA,0,0,0,1,1,0,0,NA,"few_year",NA,"strong","no","Cuaca","Pendangkalan di muara",NA,"Tidak melaut","Pengerukan",NA,"weather","trash_pollutin","iuu","corruption","low_dec","agree","disagree","strongly_agree","agree","disagree","disagree","strongly_agree","strongly_agree","agree","trust_entirely","somewhat_trust","neutral","somewhat_trust","somewhat_trust","neutral","somewhat_trust","neutral","somewhat_trust","somewhat_trust","somewhat_trust","neutral","neutral","neutral","neutral",33,20,"hs",NA,3e+06,100,20,"1562227083525.jpg",NA
2019-07-04 07:58:42,2019-07-04 08:14:28,"data",3043,11,"IND","MAK","male","RR","GFW",NA,NA,NA,NA,NA,NA,0,NA,"Purse seine","share_employee","wood","yes","yes",15,NA,1,0,0,"0",0,NA,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,1,"package_chosen","yes","no",NA,NA,NA,NA,NA,NA,"Mengetahui posisi dan aman","Tidak ada",NA,0,1,1,0,1,0,0,0,0,"Ikan teri","Ikan kembung",NA,0,0,100,0,0,NA,"no",NA,NA,NA,NA,NA,"anyone_with_a_",NA,1,0,0,0,0,0,0,NA,0,0,0,1,1,0,0,NA,"few_year",NA,"strong","no","Cuaca","Pendangkalan muara",NA,"Tidak melaut","Pengerukan",NA,"weather","trash_pollutin","iuu","corruption","same","agree","disagree","agree","disagree","disagree","disagree","strongly_agree","agree","neutral","trust_entirely","somewhat_trust","neutral","somewhat_trust","somewhat_trust","neutral","somewhat_trust","neutral","somewhat_trust","somewhat_trust","somewhat_trust","neutral","neutral","neutral","neutral",38,25,"some_hs",NA,2e+06,100,15,"1562228063549.jpg",NA
2019-07-10 04:06:52,2019-07-10 07:35:42,"data",4001,1,"IND","MNC","male","RR","GFW",0,0,0,0,1,0,0,0,NA,"own","Wood","yes","yes",17,NA,1,0,0,NA,0,NA,0,0,0,0,0,0,0,0,"Radio contact",NA,NA,NA,NA,NA,2,"no_package",NA,NA,NA,NA,"yes",NA,NA,NA,"Aman, tahu posisi dan bisa saling kontrol","Tidak","Tidak, karena wilayah penangkapan dekat",0,1,1,1,1,0,0,0,0,"Ikan layang","Ikan tongkol","Ikan lemuru",0,0,0,0,100,"Cold storage","no",NA,NA,NA,NA,NA,"permit",NA,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,1,NA,"never",NA,"none","no","Cuaca","Sampah ketika musim barat",NA,"Jika ada ikan tetap melaut","Pemerintah bali dan banyuwangi harus bekerjasama mengatasi masalah sampah ini",NA,"weather","trash_pollutin","corruption","iuu","decline_high","agree_str","disagree","agree_str","disagree","disagree","disagree","agree_str","agree","agree","trust_entirely","trust_sw","trust_sw","distrust_sw","neutral","trust_sw","trust_sw","trust_sw","trust_sw","trust_sw","trust_sw","neutral","neutral","neutral","neutral",47,38,"edu_primary",NA,5e+06,10,15,"1562733655596.jpg","Mereka melaut dekat dengan pantai, sebenarnya tidak terlalu membutuhkan teknologi pelacakan, tp jika dibantu dalam pengadaan alat, mereka suka karena akan membantu untuk keselamatan"
2019-07-10 06:44:54,2019-07-10 07:34:21,"data",4002,2,"IND","MNC","male","RR","GFW",0,0,0,0,1,0,0,0,"Purse seine","share_employee","wood","yes","yes",17,NA,1,0,0,NA,0,NA,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1,"package_chosen","no",NA,NA,NA,NA,NA,NA,NA,"Aman, mengetahui lokasi","Tidak ada","Mau, karena aman",0,1,1,1,0,0,0,1,0,"Ikan layang","Ikan tongkol","Ikan lemuru",0,0,0,0,0,"Dijual langsung ke cold storage","no",NA,NA,NA,NA,NA,"permit",NA,1,1,0,0,0,0,0,NA,0,0,0,1,0,0,0,NA,"never",NA,"none","no","Cuaca","Sampah",NA,"Menunggu cuaca tenang","Kerjasama pemerintah bali dan banyuwangi untuk sampah",NA,"weather","trash_pollutin","corruption","iuu","decline_low",NA,"disagree","agree","disagree","disagree","disagree","agree_str","agree_str","agree","trust_entirely","trust_sw","neutral","neutral","neutral","neutral","trust_sw","neutral","trust_sw","neutral","neutral","neutral","neutral","neutral","neutral",35,20,"edu_primary",NA,2e+06,10,15,"1562744055080.jpg","Suka dengan teknologi pelacakan karena aman"
2019-07-10 07:14:26,2019-07-10 07:33:02,"data",4003,3,"IND","MNC","male","RR","GFW",0,0,0,0,1,0,0,0,"Purse seine","own","wood","yes","yes",15,NA,1,0,0,NA,0,NA,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,2,"package_chosen","yes","yes","no",NA,NA,NA,NA,NA,"Aman, diketahui posisi","Tidak","Mau, karena aman buat nelayan",0,1,1,1,0,0,0,0,1,"Ikan layang","Ikan lemuru",NA,0,0,0,0,100,"Cold storage","yes","other_fishing_org","Himpunan nelayan","partner",NA,30,"permit",NA,1,1,0,0,0,0,0,NA,0,0,0,0,1,0,0,NA,"never",NA,"strong","yes","Cuaca","Sampah yang mengikuti arus","Perhatian dr pemerintah soal keselamatan nelayan","Tidak melaut","Peraturan ketat soal sampah","Duduk bersama pemerintah dengan nelayan","weather","trash_pollutin","corruption","iuu","improve_low","agree_str","disagree","agree_str","disagree","disagree","disagree","agree_str","agree_str","agree","trust_entirely","trust_sw","neutral","distrust_entirely","neutral","trust_sw","neutral","neutral","trust_sw","neutral","neutral","neutral","neutral","neutral","unsatisfied",36,10,"edu_secondary","Sekolah menengah atas",8e+06,10,30,"1562743964715.jpg","Secara umum nelayan menyukai teknologi pelacakan"
2019-07-10 07:42:43,2019-07-10 07:54:35,"data",4004,4,"IND","MNC","male","RR","GFW",0,0,0,0,1,0,0,0,NA,"own","wood","yes","yes",17,NA,1,0,0,NA,0,NA,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1,"package_chosen","no",NA,NA,NA,NA,NA,NA,NA,"Keselamatan lebih terjamin","Tidak",NA,0,1,1,1,1,0,0,0,0,"Ikan layang","Ikan tongkol","Ikan lemuru",0,0,0,0,0,"Cold storage","no",NA,NA,NA,NA,NA,"permit",NA,1,0,0,0,0,0,0,NA,0,0,0,0,0,1,0,NA,"never",NA,"none","yes","Angin kencang","Sampah yg mengikuti arus",NA,"Melaut tetapi pergi ke pinggir gunung","Peraturan ketat mengenai sampah",NA,"weather","trash_pollutin","iuu","corruption","improve_low","agree_str","disagree","agree_str","disagree","disagree","agree_str","agree_str","agree","agree","trust_entirely","trust_sw","neutral","trust_sw","trust_sw","neutral","trust_sw","trust_sw","trust_sw","trust_sw","trust_sw","neutral","neutral","neutral","neutral",27,7,"edu_secondary","SMA",2e+06,10,20,NA,"Menyukai teknologi pelacakan demi keamanan"
2019-07-10 07:55:12,2019-07-10 08:39:38,"data",4005,5,"IND","MNC","male","RR","GFW",0,0,0,0,1,0,0,0,"Purse seine","share_employee","wood","yes","yes",17,NA,1,0,0,NA,0,NA,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,2,"package_chosen","yes","no",NA,NA,NA,NA,NA,NA,"Aman bagi nelayan","Tidak ada","Mau, sangat membantu",0,1,1,1,1,0,0,0,0,"Ikan layang","Ikan tongkol","Ikan lemuru",0,0,0,0,100,"Cold storage","no",NA,NA,NA,NA,NA,"permit",NA,1,0,0,0,0,0,0,NA,0,0,0,0,1,0,0,NA,"never",NA,"strong","yes","Ombak besar","Angin","Sampah","Menepi","Menepi","Aturan ketat mengenai pembuangan sampah","weather","trash_pollutin","iuu","corruption","improve_low","agree_str","disagree","agree","disagree","disagree","disagree","agree_str","agree","neutral","trust_entirely","trust_entirely","neutral","neutral","neutral","neutral","trust_sw","neutral","trust_sw","trust_sw","trust_sw","neutral","neutral","neutral","neutral",36,11,"edu_secondary","SMA",3e+06,10,20,"1562747971023.jpg","Menyukai teknologi kapal, karena sangat membantu"
2019-07-10 08:09:37,2019-07-10 08:18:41,"data",4006,6,"IND","MNC","male","RR","GFW",0,0,0,0,1,0,0,0,"Purse seine","share_employee","wood","yes","yes",17,NA,1,0,0,NA,0,NA,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,2,"package_chosen","yes","no",NA,NA,NA,NA,NA,NA,"Aman bagi nelayan","Tidak ada","Mau, karena aman bagi nelayan",0,1,1,1,1,0,0,0,0,"Ikan layang","Ikan tongkol","Ikan lemuru",0,0,0,0,100,"Cold storage","no",NA,NA,NA,NA,NA,"permit",NA,1,0,0,0,0,0,0,NA,0,0,0,0,1,0,0,NA,"never",NA,"strong","yes","Angin kencang","Sampah",NA,"Menepi","Aturan ketat mengenai sampah",NA,"weather","trash_pollutin","iuu","corruption","improve_low","agree_str","disagree","agree","disagree","disagree","disagree","agree_str","agree_str","neutral","trust_entirely","trust_entirely","neutral","neutral","neutral","trust_sw","trust_sw","trust_sw","trust_sw","trust_sw","trust_sw","neutral","neutral","neutral","neutral",40,12,"edu_secondary","SMP",2500000,10,20,NA,"Menyukai alat pelacakan yang bisa menjamin keselamatan nelayan"
2019-07-10 08:18:50,2019-07-10 08:28:01,"data",4007,7,"IND","MNC","male","RR","GFW",0,0,0,0,1,0,0,0,"Purse seine","share_employee","wood","yes","yes",17,NA,1,0,0,NA,0,NA,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1,"package_chosen","yes","no",NA,NA,NA,NA,NA,NA,"Aman bagi nelayan, posisi diketahui antar nelayan","Tidak ada",NA,0,1,1,1,1,0,0,0,0,"Ikan layang","Ikan tongkol","Ikan lemuru",0,0,0,0,100,"Cold storage","no",NA,NA,NA,NA,NA,"permit",NA,1,0,0,0,0,0,0,NA,0,0,0,0,1,0,0,NA,"never",NA,"strong","yes","Angin kencang","Sampah",NA,"Menepi","Aturan ketat mengenai sampah",NA,"weather","trash_pollutin","iuu","corruption","improve_low","agree_str","disagree","agree","disagree","disagree","disagree","agree_str","agree","agree","trust_entirely","trust_entirely","neutral","neutral","neutral","trust_sw","trust_sw","neutral","trust_sw","trust_sw","trust_sw","neutral","neutral","neutral","satisfied",35,20,"edu_secondary","SMP",2e+06,10,20,NA,"Nelayan memiliki kekuatan persaudaraan sangat kuat meskipun dengan nelayan wilayah lain, mreka saling berbagi informasi mengenai tempat yg paling banyak ikan"
2019-07-10 08:28:59,2019-07-10 08:37:34,"data",4008,8,"IND","MNC","male","RR","GFW",0,0,0,0,1,0,0,0,"Purse seine","share_employee","wood","yes","yes",17,NA,1,1,1,NA,0,NA,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,2,"package_chosen","yes","no",NA,NA,NA,NA,NA,NA,"Aman bagi nelayan di tengah laut","Tidak ada",NA,0,1,1,1,1,0,0,0,0,"Ikan layang","Ikan tongkol","Ikan lemuru",0,0,0,0,100,"Cold storage","no",NA,NA,NA,NA,NA,"permit",NA,1,0,0,0,0,0,0,NA,0,0,0,0,1,0,0,NA,"never",NA,"strong","yes","Ombak tinggi","Angin kencang","Sampah","Menepi","Menepi","Aturan ketat mengenai sampah","weather","trash_pollutin","iuu","corruption","improve_low","agree_str","agree","agree_str","disagree","disagree","disagree","agree_str","agree","neutral","trust_entirely","trust_entirely","neutral","neutral","neutral","neutral","trust_sw","neutral","trust_sw","trust_sw","trust_sw","neutral","neutral","neutral","neutral",17,2,"edu_secondary","SMP",2e+06,10,20,NA,"Nelayan masih muda, ikut melaut jika libur sekolah"
2019-07-10 08:42:07,2019-07-10 08:58:41,"data",4009,9,"IND","MNC","male","RR","GFW",0,0,0,0,1,0,0,0,"Purse seine","share_employee","wood","yes","yes",17,NA,1,0,0,NA,0,NA,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1,"package_chosen","yes","no",NA,NA,NA,NA,NA,NA,"Aman dan mengetahui posisi nelayan","Tidak ada","Mau, karena aman bagi nelayan  dan modern",0,0,1,0,1,0,0,0,0,"Ikan layang","Ikan lemuru","Cumi cumi",0,0,0,0,100,"Jual ke pabrik","yes","other_fishing_org","Kelompok nelayan","partner",NA,25,"no_restrictions",NA,1,0,0,0,0,0,0,NA,0,0,0,0,1,0,0,NA,"few_year",NA,"strong","yes","Ombak tinggi","Angin kenceng","Sampah plastik di pinggir laut","Berdiam, melempar jangkar","Berdiam, melempar jangkar","Aturan ketat mengenai sampah","weather","trash_pollutin","iuu","corruption","no_change","agree_str","disagree","agree","disagree","neutral","disagree","agree_str","agree_str","agree","trust_entirely","trust_entirely","trust_sw","trust_sw","trust_sw","trust_sw","trust_sw","trust_sw","trust_sw","trust_sw","trust_sw","neutral","neutral","neutral","neutral",45,35,"edu_primary","SD kelas 2 berhenti",3e+06,10,25,"1562749052247.jpg","Mereka menyukai jika pemerintah dapat membantu mereka untuk peralatan jaring"
